,annotator,label,stars,sentence1
2744,l-93,0,*,Carmen bought Diana of a dress.
2745,l-93,1,,Carmen bought a dress at Bloomingdale 's for $50.
2746,l-93,1,,$50 won't even buy a dress at Bloomingdale's.
2747,l-93,1,,Carmen obtained the spare part.
2748,l-93,0,*,Carmen obtained Mary a spare part.
2749,l-93,0,*,Carmen obtained a spare part to Mary.
2750,l-93,1,,Carmen obtained a spare part from Diana.
2751,l-93,0,*,Carmen obtained Diana of a spare part.
2752,l-93,1,,Carmen purchased a dress at Bloomingdale's for $50.
2753,l-93,1,,$50 won't even purchase a dress at Bloomingdale's.
2754,l-93,1,,Gwen exchanged the dress for a shirt.
2755,l-93,0,*,Gwen exchanged the dress to Mary.
2756,l-93,0,*,Gwen exchanged Mary the dress.
2757,l-93,1,,Gwen exchanged the dress for Mary.
2758,l-93,1,,The children like to berry in the summer.
2759,l-93,0,*,She held at the rail.
2760,l-93,0,*,The rail holds easily.
2761,l-93,1,,She held his arm.
2762,l-93,1,,She held him by the arm.
2763,l-93,0,*,She held the paper from him.
2764,l-93,1,,Michelle kept the papers in the desk.
2765,l-93,1,,Michelle kept the papers behind the desk.
2766,l-93,1,,Michelle kept the papers over the desk.
2767,l-93,1,,Michelle kept the papers under the desk.
2768,l-93,1,,Frances hid the presents from Sally.
2769,l-93,1,,Frances hid the presents behind the books.
2770,l-93,0,*,Frances hid Sally of the presents.
2771,l-93,1,,Steve tossed the ball.
2772,l-93,1,,Steve tossed the ball into the garden.
2773,l-93,1,,Steve tossed the ball over the fence.
2774,l-93,1,,Steve tossed the ball from the tree to the gate.
2775,l-93,1,,Steve tossed the ball at Anna.
2776,l-93,0,*,Steve tossed Anna with the ball.
2777,l-93,1,,Steve tossed the ball to Anna.
2778,l-93,1,,Steve tossed the ball against the wall.
2779,l-93,0,*,Steve tossed the wall with the ball.
2780,l-93,0,*,Steve tossed at the ball.
2781,l-93,0,*,The ball tossed.
2782,l-93,1,,Steve tossed the softball.
2783,l-93,0,*,Baseballs toss easily.
2784,l-93,1,,Steve pelted Anna with acorns.
2785,l-93,0,*,Steve pelted acorns at Anna.
2786,l-93,1,,Steve pelted Anna.
2787,l-93,0,*,Steve pelted at Anna.
2788,l-93,0,*,Steve pelted at Anna with acorns.
2789,l-93,0,*,Steve pelted acorns against Anna.
2790,l-93,0,*,Steve pelted acorns to Anna.
2791,l-93,0,*,Steve pelted Anna acorns.
2792,l-93,1,,Steve pelted the squirrels with acorns.
2793,l-93,0,*,Squirrels pelt easily with acorns.
2794,l-93,1,,Paula hit the stick on the fence.
2795,l-93,1,,Paula hit the stick against the fence.
2796,l-93,0,*,Paula hit the stick into the fence.
2797,l-93,1,,Paula hit at the fence with the stick.
2798,l-93,1,,Paula hit Deirdre on the back.
2799,l-93,1,,Paula hit Deirdre's back.
2800,l-93,1,,Paula hit the sticks together.
2801,l-93,0,*,Paula hit the sticks.
2802,l-93,0,*,The fence hit with a stick.
2803,l-93,0,*,The fence hit.
2804,l-93,0,*,The fence hits easily.
2805,l-93,1,,The stick hit the fence.
2806,l-93,0,*,Paula swatted the cloth on the fly.
2807,l-93,0,*,Paula swatted the cloth against the fly.
2808,l-93,1,,Paula swatted the fly with the cloth.
2809,l-93,0,*,Paula swatted the cloth through the fly.
2810,l-93,0,*,Paula swatted the cloth into the fly.
2811,l-93,1,,Paula swatted the fly.
2812,l-93,1,,Paula swatted at the fly.
2813,l-93,1,,Paula swatted Deirdre on the back.
2814,l-93,1,,Paula swatted Deirdre's back.
2815,l-93,0,*,The fly swatted.
2816,l-93,1,,Paula swatted flies.
2817,l-93,0,*,Flies swat easily.
2818,l-93,1,,Paula swatted the fly with a cloth.
2819,l-93,0,*,The cloth swatted the fly.
2820,l-93,0,*,Paula spanked her right hand against the naughty child.
2821,l-93,1,,Paula spanked the naughty child with her right hand.
2822,l-93,0,*,Paula spanked her right hand into the naughty child.
2823,l-93,0,*,Paula spanked her right hand through the naughty child.
2824,l-93,1,,Paula spanked the naughty child on the back.
2825,l-93,1,,Paula spanked the naughty child's back.
2826,l-93,1,,Paula spanked the naughty child.
2827,l-93,0,*,The naughty child spanked.
2828,l-93,0,*,Naughty children spank easily.
2829,l-93,0,*,Paula's right hand spanked the naughty child.
2830,l-93,0,*,The wall banged with the grocery cart.
2831,l-93,1,,The old cart banged against the new cart.
2832,l-93,0,*,The old and new carts banged.
2833,l-93,1,,The old and new carts banged together.
2834,l-93,1,,Alison poked the needle through the cloth.
2835,l-93,1,,Alison poked the needle into the cloth.
2836,l-93,1,,Alison poked the cloth with a needle.
2837,l-93,1,,Alison poked the cloth.
2838,l-93,1,,Alison poked the needle through the denim.
2839,l-93,1,,Carrie touched the cat.
2840,l-93,0,*,Carrie touched the stick against the cat.
2841,l-93,1,,Carrie touched the cat with the stick.
2842,l-93,0,*,Carrie touched the stick into the cat.
2843,l-93,0,*,Carrie touched the stick through.
2844,l-93,0,*,Carrie touched at the cat.
2845,l-93,1,,Carrie touched him on the shoulder.
2846,l-93,0,*,That cat touches easily.
2847,l-93,1,,Carrie touched the fence with a stick.
2848,l-93,0,*,The stick touched the fence.
2849,l-93,1,,Carol cut the bread with a knife.
2850,l-93,1,,Carol cut the bread.
2851,l-93,1,,Carol cut at the bread.
2852,l-93,1,,Carol cut herself on the thumb.
2853,l-93,1,,Carol cut her thumb.
2854,l-93,1,,Carol cut the whole wheat bread.
2855,l-93,1,,Whole wheat bread cuts easily.
2856,l-93,1,,The knife cut the bread.
2857,l-93,1,,This knife cuts well.
2858,l-93,1,,Carol carved the stone with a chisel.
2859,l-93,1,,Carol carved the stone.
2860,l-93,0,*,Carol carved at the stone.
2861,l-93,0,*,Carol carved the tree on the branch.
2862,l-93,1,,Carol carved the tree's branch.
2863,l-93,0,*,The stone carved.
2864,l-93,1,,Carol carved the marble.
2865,l-93,1,,Marble carves easily.
2866,l-93,1,,Carol carved the marble with a chisel.
2867,l-93,1,,The chisel carved the marble.
2868,l-93,1,,That chisel carved the statue.
2869,l-93,1,,That chisel carves well.
2870,l-93,1,,Herman mixed the eggs with the cream.
2871,l-93,1,,Herman mixed the eggs and the cream.
2872,l-93,1,,The eggs mixed with the cream.
2873,l-93,1,,The eggs and the cream mixed.
2874,l-93,1,,Herman mixed the eggs and the cream together.
2875,l-93,1,,I mixed the soap into the water.
2876,l-93,1,,I mixed the soap and the water.
2877,l-93,1,,I mixed the eggs with cream.
2878,l-93,1,,I mixed the eggs and cream.
2879,l-93,1,,I mixed the eggs and cream together.
2880,l-93,1,,Harriet alternated folk songs and pop songs.
2881,l-93,1,,Plays alternate with ballets.
2882,l-93,1,,Plays and ballets alternate.
2883,l-93,1,,Harriet interconnected the pieces.
2884,l-93,1,,Herman whipped the cream.
2885,l-93,0,*,Linda taped the wall with the picture.
2886,l-93,1,,Linda taped the label and the cover together.
2887,l-93,1,,The child clung to her mother.
2888,l-93,0,*,The child and her mother clung.
2889,l-93,0,*,The war clung the child to her mother.
2890,l-93,1,,The yolk separated from the white.
2891,l-93,1,,The yolk and the white separated.
2892,l-93,1,,I separated the cream from the milk.
2893,l-93,1,,I separated the egg yolk and the egg white.
2894,l-93,1,,I separated the egg yolks and the egg whites.
2895,l-93,0,*,I separated the milk of the cream.
2896,l-93,1,,I broke the twig off the branch.
2897,l-93,1,,I broke the twig off of the branch.
2898,l-93,0,*,I broke the twig and the branch.
2899,l-93,1,,I broke twigs off those branches.
2900,l-93,1,,I broke twigs off of those branches.
2901,l-93,1,,I broke those twigs and branches apart.
2902,l-93,1,,I detached the handle.
2903,l-93,1,,I detached the handle from the box.
2904,l-93,0,*,I detached the handle and the box.
2905,l-93,0,*,The handle detached from the box.
2906,l-93,1,,I detached that new handle.
2907,l-93,1,,I detached that new handle from the box.
2908,l-93,1,,That new handle detaches easily.
2909,l-93,0,*,That new handle detaches from the box easily.
2910,l-93,1,,The winter schedule differed from the spring schedule.
2911,l-93,1,,This flyer differs from that flyer.
2912,l-93,0,*,I differed this flyer from that flyer.
2913,l-93,1,,Phyllis dyed the dress.
2914,l-93,1,,Smith inscribed his name over the door.
2915,l-93,1,,Smith inscribed his name under the picture.
2916,l-93,1,,Smith inscribed the ring with his name.
2917,l-93,1,,Smith was annealing the rings.
2918,l-93,1,,Smith was annealing.
2919,l-93,1,,The jeweller printed the name on the ring.
2920,l-93,1,,The jeweller printed the name over the door.
2921,l-93,1,,The jeweller printed the name under the picture.
2922,l-93,1,,The jeweller printed the name onto the cup.
2923,l-93,1,,The jeweller scribbled his name on the contract.
2924,l-93,1,,Smith was scribbling his notes.
2925,l-93,1,,Smith was scribbling.
2926,l-93,1,,The jeweller decorated the ring.
2927,l-93,1,,The secretary transcribed the speech.
2928,l-93,1,,The secretary transcribed the speech into the record.
2929,l-93,0,*,The secretary transcribed the record with the speech.
2930,l-93,1,,Martha carved a toy out of the piece of wood.
2931,l-93,1,,Martha carves.
2932,l-93,1,,Martha carved a toy out of a piece of wood for the baby.
2933,l-93,1,,Martha carved a piece of wood for the baby.
2934,l-93,1,,Martha carved a piece of wood into a toy for the baby.
2935,l-93,1,,Martha carved beautiful toys out of this wood.
2936,l-93,1,,This wood carves beautiful toys.
2937,l-93,1,,"$100,000 will build you a house."
2938,l-93,1,,"$100,000 will build a house."
2939,l-93,1,,The gardener grew an oak tree from that acorn.
2940,l-93,1,,Donna fixed a sandwich.
2941,l-93,0,*,Donna fixed last night's leftovers into a sandwich.
2942,l-93,1,,Donna fixed a sandwich for me.
2943,l-93,1,,Donna fixed me a sandwich.
2944,l-93,1,,David constructed a house.
2945,l-93,1,,David constructed a house out of bricks.
2946,l-93,0,*,David constructed me a house.
2947,l-93,1,,David constructed the house.
2948,l-93,0,*,The house constructed.
2949,l-93,0,*,David constructed the mansion from bricks into a house.
2950,l-93,1,,I shaped the dough into a loaf.
2951,l-93,1,,I shaped the dough.
2952,l-93,0,*,I shaped a loaf from the dough.
2953,l-93,1,,I twirled the dough into a pretzel.
2954,l-93,0,*,I shaped a good loaf from this dough.
2955,l-93,0,*,This dough shapes a good loaf.
2956,l-93,0,*,I shaped the dough from a lump into a loaf.
2957,l-93,0,*,He turned from a prince.
2958,l-93,1,,Sandy sang a song to me.
2959,l-93,1,,Sandy sang me a song.
2960,l-93,1,,Sandy sang a song for me.
2961,l-93,1,,Sandy sang a song.
2962,l-93,1,,Sandy sang.
2963,l-93,0,*,The song sang.
2964,l-93,1,,Racial inequality engenders conflict.
2965,l-93,0,*,Conflict engenders.
2966,l-93,0,*,The president appointed press secretary to Smith.
2967,l-93,1,,The captain named the ship Seafarer.
2968,l-93,0,*,The captain named Seafarer to the ship.
2969,l-93,1,,The president declared Smith press secretary.
2970,l-93,0,*,The president declared Smith as press secretary.
2971,l-93,0,*,The president declared Smith to press secretary.
2972,l-93,0,*,The press conjectured Smith the appointee.
2973,l-93,1,,The press conjectured that Smith would be the appointee.
2974,l-93,1,,Dina posed as a lawyer.
2975,l-93,0,*,Dina posed a lawyer.
2976,l-93,1,,Miriam tutored her brother.
2977,l-93,1,,Her cousin clerked for Judge Davis.
2978,l-93,1,,I see someone running down the street.
2979,l-93,1,,I saw Jane run down the street.
2980,l-93,1,,I saw the Mona Lisa.
2981,l-93,0,*,The Mona Lisa sees easily.
2982,l-93,0,*,We spotted that they were running.
2983,l-93,0,*,We spotted them run.
2984,l-93,0,*,Runaway cats spot easily.
2985,l-93,1,,We peered at the baby.
2986,l-93,1,,We peered around the room.
2987,l-93,1,,We peered through the screen.
2988,l-93,1,,We peered into the closet.
2989,l-93,1,,That pea soup tasted delicious to me.
2990,l-93,1,,The clown amused the children.
2991,l-93,0,*,The children amused at the clown.
2992,l-93,1,,The clown amused the little children.
2993,l-93,1,,Little children amuse easily.
2994,l-93,1,,That joke never fails to amuse little children.
2995,l-93,1,,That joke never fails to amuse.
2996,l-93,1,,That the clown had a red nose amused the children.
2997,l-93,1,,To win the prize :would thrill me.
2998,l-93,1,,The clown was amusing to the children.
2999,l-93,1,,Tourists admire paintings.
3000,l-93,0,*,Paintings admire easily.
3001,l-93,1,,I admired him as a teacher.
3002,l-93,0,*,I admired him a teacher.
3003,l-93,1,,Megan marveled at the beauty of the Grand Canyon.
3004,l-93,1,,Dorothy needs new shoes.
3005,l-93,0,*,Dorothy is needing new shoes.
3006,l-93,1,,Dorothy needs her skills.
3007,l-93,1,,Dorothy needs her for her skills.
3008,l-93,0,*,Dorothy needs the skills in her.
3009,l-93,1,,Dorothy needs that dress as a costume.
3010,l-93,0,*,Dorothy needs that dress a costume.
3011,l-93,1,,Dana longs for a sunny day.
3012,l-93,1,,Dana is longing for a sunny day.
3013,l-93,1,,They praised the volunteers.
3014,l-93,1,,The director praised the volunteers.
3015,l-93,0,*,Volunteers praise easily.
3016,l-93,1,,They praised them as volunteers.
3017,l-93,0,*,The inspector analyzed the soundness in the building.
3018,l-93,1,,I hunted game in the woods.
3019,l-93,1,,I was hunting game.
3020,l-93,1,,I was hunting game in the woods.
3021,l-93,1,,I was hunting in the woods.
3022,l-93,1,,I was hunting.
3023,l-93,1,,I searched for treasure in the cave.
3024,l-93,0,*,I searched treasure in the cave.
3025,l-93,0,*,We rummaged the drawer for important documents.
3026,l-93,1,,We rummaged in the drawer for important documents.
3027,l-93,0,*,We rummaged important documents in the drawer.
3028,l-93,0,*,I hunted the woods for game.
3029,l-93,0,*,I hunted for game in the woods.
3030,l-93,1,,I hunted the secret out of him.
3031,l-93,1,,Brenda haggled with Molly.
3032,l-93,1,,Brenda and Molly haggled.
3033,l-93,0,*,Brenda haggled Molly.
3034,l-93,1,,Brenda and Molly haggled about the party.
3035,l-93,1,,Bill married Kathy.
3036,l-93,0,*,Brenda met.
3037,l-93,1,,Brenda and Molly met.
3038,l-93,1,,Anne met with Cathy.
3039,l-93,1,,Wanda taught the students.
3040,l-93,1,,Wanda taught French to the students.
3041,l-93,1,,Wanda taught the students French.
3042,l-93,1,,Wanda taught the students that the earth was round.
3043,l-93,1,,Ellen told a story.
3044,l-93,1,,Ellen told a story to Helen.
3045,l-93,1,,Ellen told Helen a story.
3046,l-93,1,,Ellen told Helen.
3047,l-93,1,,Ellen told Helen about the situation.
3048,l-93,0,*,Ellen told a story at Helen.
3049,l-93,0,*,Ellen told for Helen to come.
3050,l-93,1,,Susan whispered.
3051,l-93,1,,Susan whispered to Rachel.
3052,l-93,1,,Susan whispered a few words.
3053,l-93,1,,Susan whispered the news to Rachel.
3054,l-93,0,*,Susan whispered Rachel the news.
3055,l-93,1,,Susan whispered for me to come.
3056,l-93,1,,"Susan whispered ""Shut up""."
3057,l-93,1,,"Susan whispered ""Shut up"" at them."
3058,l-93,1,,They whispered that the winner would be announced tonight.
3059,l-93,1,,Heather cabled the news.
3060,l-93,1,,Heather cabled Sara.
3061,l-93,1,,Heather cabled the news to Sara.
3062,l-93,1,,Heather cabled Sara the news.
3063,l-93,0,*,Heather cabled the news at Sara.
3064,l-93,1,,Heather cabled Sara about the situation.
3065,l-93,1,,Heather cabled for Sara to come.
3066,l-93,1,,Ellen talked.
3067,l-93,0,*,Ellen talked for Helen to come.
3068,l-93,1,,Ellen talked with Helen about the problem.
3069,l-93,1,,Ellen talked with Helen.
3070,l-93,1,,Ellen and Helen talked.
3071,l-93,1,,Ellen and Helen talked together.
3072,l-93,0,*,Ellen talked Helen.
3073,l-93,1,,Ellen was conferring.
3074,l-93,1,,Ellen conferred with Helen.
3075,l-93,1,,Ellen conferred with Helen about the problem.
3076,l-93,0,*,Ellen conferred to Helen.
3077,l-93,0,*,Ellen conferred for Helen to come.
3078,l-93,1,,Ellen and Helen conferred.
3079,l-93,0,*,Ellen and Helen conferred together.
3080,l-93,0,*,Ellen conferred Helen.
3081,l-93,1,,Ellen said to Helen that melons were selling well.
3082,l-93,1,,Ellen said something.
3083,l-93,1,,Ellen said something to Helen.
3084,l-93,0,*,Ellen said to Helen.
3085,l-93,1,,Ellen complained to Helen.
3086,l-93,1,,Ellen complained about the situation.
3087,l-93,1,,Ellen complained about the situation to Helen.
3088,l-93,1,,Ellen warned Helen.
3089,l-93,0,*,Ellen warned to Helen.
3090,l-93,1,,Ellen warned against skating on thin ice.
3091,l-93,1,,Ellen warned Helen that melons were selling.
3092,l-93,1,,Ellen warned that melons were selling.
3093,l-93,0,*,Ellen warned for Helen to come.
3094,l-93,1,,Ellen warned Helen about the traffic jam.
3095,l-93,1,,The dog barked.
3096,l-93,1,,The dog barked at the cat.
3097,l-93,1,,Cynthia ate the peach.
3098,l-93,1,,Cynthia ate.
3099,l-93,1,,Cynthia ate at the peach.
3100,l-93,0,*,Cynthia ate on the peach.
3101,l-93,1,,Cynthia ate the peach with a fork.
3102,l-93,1,,Cynthia nibbled the carrot .
3103,l-93,1,,Cynthia nibbled .
3104,l-93,1,,Cynthia nibbled at the carrot .
